1,4,10,2,20,U,1,147,,,,,,,,,,,,,,,,,,,,,,,,
239,24,240,4,960,U,1,608774114,,,,,,,,,,,,,,,,,,,,,,,,
240,24,240,4,960,S,1,49773403,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1
241,4,40,5,200,S,1,315,0,1,1,0,,,,,,,,,,,,,,,,,,,,
242,4,40,5,200,S,1,94,0,0,0,1,,,,,,,,,,,,,,,,,,,,
243,4,40,5,200,S,1,567,1,1,0,0,,,,,,,,,,,,,,,,,,,,
244,4,40,5,200,S,1,113,0,0,0,1,,,,,,,,,,,,,,,,,,,,
245,4,40,5,200,S,1,188,0,1,0,0,,,,,,,,,,,,,,,,,,,,
246,4,40,5,200,S,1,105,0,0,0,1,,,,,,,,,,,,,,,,,,,,
247,4,40,5,200,S,1,191,0,0,1,1,,,,,,,,,,,,,,,,,,,,
248,4,40,5,200,S,1,790,f,i,n,a,l,,,,,,,,,,,,,,,,,,,
249,4,40,5,200,S,1,319,0,1,1,1,,,,,,,,,,,,,,,,,,,,
250,4,40,5,200,S,1,109,0,0,0,1,,,,,,,,,,,,,,,,,,,,
251,8,80,5,400,S,1,2536,0,0,0,1,1,1,0,1,,,,,,,,,,,,,,,,
252,8,80,5,400,S,1,1822,0,0,0,1,1,1,1,1,,,,,,,,,,,,,,,,
253,8,80,5,400,S,1,2713,0,0,1,0,0,0,1,1,,,,,,,,,,,,,,,,
254,8,80,5,400,S,1,1060,0,0,0,1,0,0,1,1,,,,,,,,,,,,,,,,
255,8,80,5,400,S,1,926,0,0,0,1,0,1,0,1,,,,,,,,,,,,,,,,
256,8,80,5,400,S,1,2485,0,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,
257,8,80,5,400,S,1,1829,0,0,1,0,0,1,0,1,,,,,,,,,,,,,,,,
258,8,80,5,400,S,1,681,0,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,
259,8,80,5,400,S,1,296,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,
260,8,80,5,400,S,1,217,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,
261,12,120,5,600,S,1,6749,0,0,0,0,0,0,1,1,1,0,1,0,,,,,,,,,,,,
262,12,120,5,600,S,1,9751,0,0,0,0,1,0,0,0,1,0,0,1,,,,,,,,,,,,
263,12,120,5,600,S,1,607,0,0,0,0,0,0,0,0,0,1,0,1,,,,,,,,,,,,
264,12,120,5,600,S,1,23992,0,0,0,1,1,0,0,0,1,0,0,0,,,,,,,,,,,,
265,12,120,5,600,S,1,21335,0,0,0,0,1,1,1,0,0,0,1,1,,,,,,,,,,,,
266,12,120,5,600,S,1,540,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,
267,12,120,5,600,S,1,1082,0,0,0,0,0,0,0,1,1,0,0,1,,,,,,,,,,,,
268,12,120,5,600,S,1,6718,0,0,0,0,0,1,0,1,1,0,0,1,,,,,,,,,,,,
269,12,120,5,600,S,1,7359,0,0,0,0,0,1,1,1,0,1,0,1,,,,,,,,,,,,
270,12,120,5,600,S,1,6877,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,
271,16,160,5,800,S,1,24307,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,,,,,,,,
272,16,160,5,800,S,1,12274,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,,,,,,,,
273,16,160,5,800,S,1,38394,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,,,,,,,,
274,16,160,5,800,S,1,96139,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,,,,,,,,
275,16,160,5,800,S,1,97219,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,,,,,,,,
276,16,160,5,800,S,1,20133,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,,,,,,,,
277,16,160,5,800,S,1,2029,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,,,,,,,,
278,16,160,5,800,S,1,4326,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,,,,,,,,
279,16,160,5,800,S,1,18346,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,,,,,,,,
280,16,160,5,800,S,1,218717,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,,,,,,,,
281,18,180,5,900,S,1,56369,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,,,,,,
282,18,180,5,900,S,1,188354,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,,,,,,
283,18,180,5,900,S,1,145403,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,,,,,,
284,18,180,5,900,S,1,1031282,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,,,,,,
285,18,180,5,900,S,1,1009254,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,,,,,,
